,DBA,BORO,Latitude,Longitude,Census Tract
15352,ANCHOR HEIGHTS,Manhattan,40.866568395946004,-73.920480083171,29300.0
15435,THE LOFT AT ARIANA'S GRAND,Staten Island,40.523565303537005,-74.23920515246101,22600.0
15521,WINE:34,Manhattan,40.746582921556,-73.98015055246701,7200.0
15559,DA FRANCESCO,Brooklyn,40.718292135071,-73.944993559069,49700.0
15710,L'ANGOLO RISTORANTE,Manhattan,40.717415550492,-74.010392933756,3900.0
15794,VILLA MONTE PIZZERIA,Staten Island,40.55337766632,-74.192038468154,17010.0
15851,MORSO,Manhattan,40.759324783265,-73.961311411203,10601.0
15854,PONTE VECCHIO,Brooklyn,40.621109096779,-74.029051581696,6000.0
15863,SPOLINI'S,Queens,40.707290539991,-73.835458787237,77500.0
15982,IL MULINO PRIME,Manhattan,40.722172636494,-74.003925137847,4700.0
15983,CIRO PIZZA CAFE,Staten Island,40.533452243542,-74.192592561308,20804.0
15993,SAL ANTHONY'S RESTAURANT,Manhattan,40.736507613541995,-73.98484814941901,5000.0
16000,CAFE CARDINI,Queens,40.751927723906,-73.702666846878,157901.0
16023,VICE VERSA,Manhattan,40.763304928582,-73.986567561972,13300.0
16254,VIA CAROTA,Manhattan,40.732995255206,-74.003727323975,7300.0
16428,SANDRO'S,Manhattan,40.774448297847,-73.953641095421,13800.0
16459,ANCHOR WINEBAR,Manhattan,40.825414508934,-73.95117371114999,22900.0
16506,DEE'S RESTAURANT,Queens,40.70957143763,-73.845311024906,73100.0
16546,AMORE,Manhattan,40.745201023958,-73.992356317423,9500.0
16567,NINOS 46,Manhattan,40.756604082261,-73.980382174536,9600.0
16569,ZIO TOTO,Brooklyn,40.62486908278,-74.03046896148001,6200.0
16676,CAFFE PALERMO,Manhattan,40.718928360738,-73.997474758979,4100.0
16700,BIGA,Manhattan,40.721164257089,-73.983993040262,3001.0
16758,CAMPAGNA QUATTRO GATTI,Manhattan,40.775431820218,-73.955925892838,13800.0
16873,TARTINA,Manhattan,40.803565414838,-73.963442017109,19900.0
16937,GIGINO TRATTORIA,Manhattan,40.717379839973,-74.01070316483,3900.0
16984,ROADHOUSE RESTAURANT,Staten Island,40.613366849845,-74.10045672543801,16901.0
16986,IL RICCIO RESTAURANT,Manhattan,40.774787772959,-73.958529509507,14000.0
17091,FELICE 64 WINE BAR,Manhattan,40.762637169815996,-73.959750018443,10602.0
17159,QUARTINO BOTTEGA ORGANICA,Manhattan,40.725400325567,-73.992834832006,5502.0
17164,POSTO,Manhattan,40.73491539734,-73.98304072646499,4800.0
17212,CIPRIANI 42ND STREET,Manhattan,40.751800112991,-73.976943956345,8000.0
17230,LA VELA DINING AND BAR,Manhattan,40.761104402898,-73.998090426223,12900.0
17244,LASAGNA RESTAURANT,Manhattan,40.743326605935,-73.999902562039,8700.0
17252,PICCOLA STRADA RESTAURANT,Manhattan,40.726506268835,-73.990168475286,3800.0
17260,ANTONIO'S,Queens,40.770425663404005,-73.893557867506,31700.0
17267,REMI,Manhattan,40.762637182043,-73.981098753574,13100.0
17295,OGLIASTRO,Brooklyn,40.674374800269,-73.96311294361999,20700.0
17297,MAREA RESTAURANT,Manhattan,40.767300361747,-73.980133523671,13700.0
17316,BROOKLYN HOMESLICE PIZZERIA,Brooklyn,40.680774266327,-73.967731532891,20300.0
17387,MADISON'S,Bronx,40.90642856918,-73.904203177041,33700.0
17453,SCAVELLO'S ON THE ISLAND,Bronx,40.840696805332,-73.784059978484,51600.0
17483,PICCOLI,Brooklyn,40.711886738025,-73.941261904232,49500.0
17489,CAFFE GRAZIE,Manhattan,40.779698721939,-73.960176571395,14200.0
17638,BAR TOTO,Brooklyn,40.666622948887,-73.984503620897,15100.0
17672,MILK AND ROSES,Brooklyn,40.736373631764,-73.95526261691,57900.0
17694,GENTE,Manhattan,40.753086771033004,-73.97397662828901,9200.0
17771,FONTANAS,Brooklyn,40.62051204567,-73.917355915542,69602.0
17817,MASSERIA CAFFE,Manhattan,40.760469484393,-73.985665699545,12500.0
17819,ACQUA RESTAURANT,Manhattan,0.0,0.0,
17856,CAVALERI PIZZA & PASTA,Queens,40.76101919033,-73.80388433303,117100.0
18088,BOCCA,Manhattan,40.738245559754,-73.989398117999,5200.0
18265,ITALIANA CREMOSA PIZZERIA & RESTAURANT,Queens,40.687851807882,-73.83340475498,11800.0
18355,GENE'S RESTURANT,Manhattan,40.73493582977,-73.997185481415,6300.0
18414,ZAGARA WINE BAR,Manhattan,40.743760205059,-73.995896752405,9100.0
18454,CIELO AT THE MAYFAIR,Manhattan,40.761130930556,-73.985344286067,12500.0
18497,VINUM RESTAURANT,Staten Island,40.624887227428005,-74.074659430504,2700.0
18533,IL POSTO ACCANTO,Manhattan,40.722358263779995,-73.984230858836,3002.0
18593,IL BRIGANTE,Manhattan,40.707326222106,-74.002532013525,1501.0
18660,AVERE RISTORANTE,Brooklyn,40.691446682446,-73.984386043489,1500.0
18757,LEA,Brooklyn,40.639364007006996,-73.968515507061,52600.0
18842,CAFE BELLA VITA,Staten Island,40.582801559243,-74.09647925488301,11401.0
18889,VILLA PARADISIO,Staten Island,40.55347630229,-74.143494632805,14606.0
18918,VIA DELLA PACE,Manhattan,40.727812546327,-73.987765373808,3800.0
18975,GERBASI RESTAURANT,Bronx,40.855290482438,-73.887796721867,39100.0
19051,BATTISTA RISTORANTE,Brooklyn,40.618706534182,-73.930599299623,67400.0
19056,PETRARCA,Manhattan,40.718744396864,-74.004599533402,3300.0
19335,ANDALUCIA BAR & LOUNGE,Brooklyn,40.685877611825,-73.911808358656,40100.0
19342,PATRICIA'S,Bronx,40.823202780276,-73.819641667437,15800.0
19366,DAZIES RESTAURANT,Queens,40.743883909288,-73.924889127627,18101.0
19423,TRATTORIA IL GUSTO,Manhattan,40.789278182078,-73.970119989504,17700.0
19453,GOODFELLA'S PIZZERIA,Staten Island,40.586961108348,-74.091689643808,7000.0
19593,TAPAS ITALIANO,Bronx,40.854909278715,-73.888119092995,39100.0
19808,TABLESIDE ITALIAN COOK SHOPPE,Manhattan,40.726936929705,-73.987429998399,3800.0
19825,NUMERO 28,Manhattan,40.769530136088,-73.954745655155,13400.0
19855,BUCA DI BEPPO,Manhattan,40.757839921656,-73.985009319907,11900.0
20006,TERRA,Manhattan,40.719263077638004,-74.006291489352,3300.0
20016,RIVER DELI,Brooklyn,0.0,0.0,
20017,LILLO,Brooklyn,40.690305864691,-73.996437338569,4500.0
20028,Little Italy,Manhattan,40.727472716915,-74.005480478325,3700.0
20059,DA TOMMASSO,Manhattan,40.76455078286,-73.984462698478,13300.0
20123,DANTE,Manhattan,40.72877111183,-74.001533409377,6500.0
20171,VINO VOLO,Queens,40.648312826068,-73.788281497594,71600.0
20225,COCO PAZZO TRATTORIA,Manhattan,40.725971453002,-74.001334911865,4900.0
20321,BAR BRACE,Queens,40.774414029772004,-73.877293351848,33100.0
20334,ALTESI DOWNTOWN RISTORANTE,Manhattan,40.725180921477,-74.00326869121,4700.0
20412,ACQUISTA TRATTORIA,Queens,40.726333543709,-73.789934034027,133900.0
20439,COLES DOCK SIDE RESTAURANT,Staten Island,40.54250385999,-74.142495941663,15603.0
20483,MIMIS RESTAURANT & BAR,Manhattan,40.756216898717,-73.967528807602,9800.0
20539,CIELO RISTORANTE,Staten Island,40.593321744875,-74.086941916952,9601.0
20594,BELLINI,Manhattan,40.784719966444,-73.97344422346599,16900.0
20707,STELLA 34,Manhattan,40.750509164766996,-73.989479170444,10900.0
20727,TRA DI NOI,Bronx,40.855122018555,-73.88674145471799,39100.0
20794,ANGELINA'S RISTORANTE,Staten Island,0.0,0.0,
20870,CIBO E VINO,Manhattan,40.790105535432,-73.975078012621,17500.0
20957,TERROIR TRIBECA,Manhattan,40.718766008443,-74.010032397316,3900.0
20958,MANDUCATIS,Queens,40.744468029044,-73.94890553884301,700.0
21032,WINE BAR & RISTORANTE,Manhattan,40.780828137659995,-73.949574425471,15400.0
21337,EMILIA'S RESTAURANT,Bronx,40.854124949148,-73.888803624285,39100.0
21396,LAURA'S PIZZA,Bronx,40.877544714923,-73.902823815109,27700.0
21463,FOLLIA,Manhattan,40.734965195748,-73.985945442586,4800.0
21524,VILLA ERASAMO,Queens,40.716643106005,-73.886129947045,66501.0
21811,SARAGHINA RESTAURANT,Brooklyn,40.683447848896996,-73.935593869677,27500.0
21879,MANOR HOUSE RESTAURANT,Staten Island,40.604234546268,-74.12075408799501,17300.0
21918,MERCATO,Manhattan,40.755941292986,-73.99266549717,11500.0
21934,MEDITERRANEO,Manhattan,40.765072225292,-73.961069799916,11800.0
21991,GNOCCHERIA BY LUZZO'S,Manhattan,40.723387347671,-73.98281277669099,3200.0
22205,LUSARDI'S RESTAURANT,Manhattan,40.772505803269,-73.955646225535,13400.0
22224,MORINI OSTERIA ROMAGNOLA,Manhattan,40.7219119229,-73.997471037845,4500.0
22266,LARINA PASTIFICIO & VINO,Brooklyn,40.693159430301,-73.970487778973,18700.0
22315,Romeo's Pizza and Pasta,Queens,40.681747881397,-73.837551936392,9400.0
22352,LA MELA RESTAURANT,Manhattan,40.719910978144,-73.997077892142,4100.0
22475,SOTTO VOCE RESTAURANT,Brooklyn,40.670031075107005,-73.978940569703,15500.0
22476,CASA LEVER,Manhattan,40.759413063897,-73.972360616364,10200.0
22563,BISTANGO,Manhattan,40.742668922543004,-73.980335770722,7000.0
22564,ADRIENNE'S PIZZA BAR,Manhattan,40.704402614917996,-74.01021056228501,900.0
22602,LUZZO'S LA PIZZA NAPOLETANA,Manhattan,40.730419502848,-73.98324753746101,4000.0
22672,VIC'S,Manhattan,40.726953872403,-73.99298258918,5502.0
23045,PALMA,Manhattan,40.731411566573,-74.00213242586,6700.0
23050,Aita Trattoria,Brooklyn,40.671109434523004,-73.957819171422,21700.0
23212,IL BACCO RISTORANTE,Queens,40.770894383727004,-73.735287834587,150702.0
23221,POSTITANO,Brooklyn,40.612519324608996,-74.033924551021,5602.0
23322,MILLIE'S OF STATEN ISLAND,Staten Island,40.529521096907,-74.23140975113499,22600.0
23389,MAMA RAO'S RESTAURANT & BAR,Brooklyn,40.629119186904,-74.005436344434,21200.0
23391,MALAPARTE,Manhattan,40.736834944495,-74.008248940491,7900.0
23517,NI-NI'S CAFE,Staten Island,40.565802453497,-74.10038492322501,12804.0
23880,LE ZIE TRATTORIA,Manhattan,40.74236864226,-73.99691090035499,8700.0
24088,IL MELOGRANO,Manhattan,40.765355728758,-73.991433442448,13500.0
24185,ANTICA RISTORANTE,Manhattan,40.704018105174,-74.012637796938,900.0
24259,TRUFA RESTAURANT,Manhattan,40.823046530641996,-73.95293144818001,22500.0
24266,PRIMO AMORE,Queens,40.765651162299,-73.789275259451,109900.0
24338,PEPOLINO,Manhattan,40.720992348962,-74.004902727484,3300.0
24357,SAPORI,Manhattan,40.7174132655,-73.998401919651,4100.0
24650,BREAD & TULIPS,Manhattan,40.742211235007,-73.98487210857199,6800.0
