,DBA,BORO,Latitude,Longitude,Census Tract
10636,CIEN FUEGOS,Manhattan,40.725555871857,-73.98390539302,3200.0
10641,ANGIE'S BREAKFAST SPOT,Brooklyn,40.684937841988,-73.914030682443,40100.0
10660,TAMBORIL RESTAURANT,Bronx,40.846081276411,-73.919850460097,21301.0
10729,GUARO DOMINICAN RESTAURANT,Queens,40.753936128221,-73.861099772535,38100.0
10761,SANFRANCISCO RESTAURANT,Manhattan,40.839397691175,-73.937263789371,25100.0
10963,POKITO,Brooklyn,40.711563367803,-73.961999336886,55100.0
11212,LA PARADA II RESTAURANT,Brooklyn,40.641291020871,-74.017940699546,7400.0
11221,TRUE COLORS BAR,Queens,40.747368382852,-73.886485048502,28500.0
11242,HOMBRES LOUNGE,Queens,40.750061127881,-73.881192989618,27900.0
11248,COLINA BAR,Manhattan,40.797150822732,-73.937675766635,18800.0
11374,Mitad Del Mundo Bar Restaurant,Queens,40.749981295679,-73.861407612281,40300.0
11377,MAR Y TIERRA RESTAURANT & LOUNGE,Bronx,40.876389215264,-73.87964652648401,42300.0
11378,EMPANADAS EL GUSTAZO RESTAURANTE,Queens,40.754502589049004,-73.833046122336,84900.0
11396,VINICIO'S RESTAURANT,Queens,40.750510414882996,-73.858649071811,40100.0
11450,ESTRELLA LATINA RESTAURANT,Queens,40.750517267165996,-73.862023667648,40300.0
11459,LA POTENCIA RESTAURANT,Bronx,40.850147630028,-73.910588466456,23301.0
11482,MI SUENO SPORTS BAR,Bronx,40.862812386961004,-73.907823727044,25500.0
11498,BASURERO,Queens,40.758498760516,-73.919364273126,15700.0
11542,CASA RESTAURANT & LOUNGE,Bronx,40.828801288939,-73.82445764905,16200.0
11543,EL VAQUERO BARRAS,Bronx,40.863558712660996,-73.888925173513,39700.0
11562,EL FAMILAR RESTAURANT,Queens,40.705092752725,-73.809376660455,23800.0
11715,ESTRELLA BAR & RESTAURANT,Bronx,40.841607852784,-73.916689860205,22300.0
11737,CAOBA BROOKLYN BISTRO,Brooklyn,40.678634984386,-73.896405310307,114600.0
11758,EL ECONOMICO RESTAURANT,Bronx,40.879176582016,-73.904615064772,28900.0
11762,MI PEQUENO EL SALVADOR RESTAURANT,Queens,40.750938817191,-73.872915451794,27300.0
11784,MADE IN PUERTO RICO,Bronx,40.834440736382,-73.829256269387,18400.0
11833,NUEVA AMBATENITA LA ESQUINA DEL SABOR,Queens,40.751257490503995,-73.859055325674,40300.0
11865,PARK AVENUE LUNCHEONETTE,Brooklyn,40.696270176995,-73.97430542245401,21100.0
11907,SALIMAR,Bronx,40.809546053598,-73.92392608613301,3900.0
11920,LECHONERA POLLO SABROSO RESTAURANT,Bronx,40.8258241883,-73.89192963841501,12701.0
11952,EL POTRERO SPORT BAR,Queens,40.742249266479995,-73.918651438059,23500.0
11991,LA ISLA,Brooklyn,40.645499746126,-74.009916836965,7800.0
12094,ELSA LA REINA DEL CHICHARRON 3,Bronx,40.858661590285,-73.903549226196,23900.0
12108,TROPICAL SENSATION,Manhattan,40.800928298588,-73.965332520076,19300.0
12121,COSITAS RICAS,Queens,40.747371102615,-73.886459780596,28500.0
12129,DOMINICAN FOOD CORP,Staten Island,40.626704245772,-74.162259533868,30302.0
12164,EL PEQUENO COFFEE SHOP,Queens,40.748031493061,-73.87998758385899,26901.0
12333,FISH & SHRIMP RESTAURANT SPOT,Manhattan,40.836835101015,-73.939112921162,24301.0
12414,LA MASA RESTAURANT,Bronx,40.848132640616,-73.85615283052499,25200.0
12423,DELI & GRILL,Brooklyn,40.646375061399,-74.01265566501999,7800.0
12444,LA NUEVA ESTRELLA BAR & RESTAURANT,Bronx,40.871319682722,-73.877034289783,42500.0
12454,RALPHS'S COFFEE SHOP & DINER,Queens,40.604899166296,-73.754286443542,100802.0
12468,LAS RAMBLAS,Manhattan,40.732097768113,-74.001479363182,6700.0
12474,EL PAISA BAR,Queens,40.756066005526,-73.880554183405,33900.0
12479,DARY'S RESTAURANT BAR,Bronx,40.850880449789,-73.894386511131,37504.0
12522,TIPICO DOMINICANO RESTAURANT,Queens,40.75071045145,-73.862900306292,40500.0
12556,EL SAZON DE OLGA RESTAURANT,Bronx,40.82799227235,-73.850133206865,7800.0
12601,SOB's,Manhattan,40.728340069398,-74.005343445984,3700.0
12669,EL MONTANERO BAKERY AND RESTAURANT,Queens,40.699938706238,-73.90782979575499,55100.0
12680,LA CASA del MARISCO,Bronx,40.847011044743,-73.901317988675,23100.0
12845,SOFRITO,Manhattan,40.827111090442,-73.951960177271,23300.0
12872,LOS RANCHEROS,Queens,40.704356175082005,-73.797595670547,44601.0
12971,REYNA RESTAURANT,Bronx,40.854317834555005,-73.911822736038,24502.0
13062,LIBERATO RESTAURANT,Bronx,40.858417727001,-73.904048462894,23900.0
13146,JULIA'S COFFEE SHOP,Bronx,40.815747280942,-73.92521594995401,5100.0
13262,TAVARES RESTAURANT,Brooklyn,40.679236653173,-73.885458576199,117000.0
13361,VC RESTAURANT BAR AND LOUNGE,Queens,40.695201702181,-73.842679508271,2600.0
13379,INDUSTRY 1332,Brooklyn,40.694697767597,-73.906390993461,43900.0
13417,POST BILLIARDS CAFE,Manhattan,40.864912331283996,-73.91905758835901,29300.0
13420,MARGARITA'S RESTAURANT & SPORT BAR,Queens,40.749859965734004,-73.883091774199,28100.0
13436,JORGE'S,Queens,40.703002017028,-73.908009481932,54900.0
13441,LA PARADA EXPRESS RESTAURANT,Brooklyn,40.671545025485,-73.990958874651,12100.0
13499,GRANO DE CAFE,Queens,40.757138937787,-73.870196400677,37700.0
13536,VIDA,Queens,40.755973593422,-73.881431459357,33700.0
13594,PUPUSERIA EL COMAL,Queens,0.0,0.0,
13667,EL MONUMENTAL RESTAURANT,Queens,40.705170669651,-73.811681148951,23800.0
13670,MAMA LUPE RESTAURANT,Queens,40.747493733347,-73.863022441067,40500.0
13776,HAIROS NIGHT CLUB,Queens,40.747555957239,-73.884665768248,28300.0
13846,STOP809,Manhattan,40.865491983203,-73.919790820518,29300.0
13946,EL CUENCANITO,Queens,40.743586965356,-73.862214908284,41300.0
