,DBA,BORO,Latitude,Longitude,Census Tract
73026,CAFE BELLE,Manhattan,40.724404097388,-73.995169176251,4300.0
73077,COLUMBIA DINING URIS BLUE JAVA,Manhattan,40.810122256858,-73.962336604627,20300.0
73475,PERIDANCE CAPEZIO CENTER CAFE,Manhattan,40.733203403735,-73.989139128391,4200.0
73842,THE DECK,Brooklyn,40.65297995731,-73.97611690545999,50202.0
74323,SAIDY'S CAFE,Queens,40.761544365648,-73.723091452536,152902.0
74327,Kaffe 1668,Manhattan,40.754872051544,-73.97987736481,9600.0
74344,THE PHLUID PROJECT/RISE,Manhattan,40.727898162604,-73.99466741351,5502.0
74376,ODDFELLOWS,Manhattan,40.724716960505,-73.99429245766301,4300.0
74490,TOMS CAFE,Brooklyn,40.715934806988,-73.959154262936,55300.0
74528,THE CHAI SPOT,Manhattan,40.719471792824,-73.996298687864,4100.0
75079,WONG NAIL & TEA SPA,Bronx,40.854500315740005,-73.867471633355,22403.0
75695,AMAZON CAFETERIA,Manhattan,40.753567304304,-73.998837782767,10300.0
75752,PINK FOREST,Queens,40.719281308702,-73.842460112112,73700.0
75809,AIME LEON DORE SOHO,Manhattan,40.722153426537,-73.996175877837,4300.0
76217,CAFE CAGGIANO,Brooklyn,40.59664604547,-73.976263162752,40000.0
76238,MADISON BARREL RESTAURANT,Queens,40.702095032494995,-73.90651400975,54900.0
76389,JOE & THE JUICE GREENWICH ST,Manhattan,40.716001936603,-74.011016780261,2100.0
76440,CUSP,Brooklyn,40.667111053471,-73.98137465010299,15300.0
76699,AMAZON BOOKS,Manhattan,40.748683418484,-73.985137706937,7600.0
76702,COMMA CAFE,Queens,40.761972495580004,-73.802791344559,117100.0
76809,SOUTHERN CROSS COFFEE,Manhattan,40.726615917443,-73.988631491535,3800.0
77413,MOTEA GARDEN,Queens,40.762562011742,-73.831711851006,86900.0
77635,NUTRICION RADIANTE,Queens,40.684811819744,-73.844030990522,4001.0
77747,KINGSBREW,Brooklyn,40.578489686497996,-73.93489989999401,61600.0
77805,GALVANIZE,Manhattan,40.72590529115,-74.008229543062,3700.0
77866,PARAISO SALUDABLE,Queens,40.750083947291,-73.87680418065601,27700.0
78341,MAISON BELJANSKI,Manhattan,40.756499319531,-73.966521610518,9800.0
78754,BABYDUDES,Brooklyn,40.672846569145,-73.950207944095,31701.0
79077,KING'S ESPRESSO BAR,Brooklyn,40.605438873083,-73.983527511041,42800.0
79214,3RD FLOOR COFFEE BAR,Manhattan,40.713838756323,-74.01381200962301,31703.0
79284,MANSFIELD,Manhattan,40.755069808916,-73.980660555947,9600.0
79712,CREMA BK,Brooklyn,40.722928390140005,-73.945711258735,57100.0
79918,SUNSET BOTANICA,Brooklyn,40.646556899005,-73.998028853166,9000.0
80589,KITTEN CAFE,Brooklyn,40.688231077471,-73.957097952063,23300.0
81113,MILOS CAFE,Manhattan,40.765145561934,-73.979199178828,13700.0
82577,STARBUCKS COFFEE #49450,Bronx,40.867838960711005,-73.83128531194899,46201.0
82738,MOON CAFE,Queens,40.763192185405,-73.830948563572,86900.0
84046,RELATIONSHIPS,Brooklyn,40.682900414211,-73.96418626321,20100.0
84314,FEED,Brooklyn,40.703293906325996,-73.992047363499,2100.0
84848,SORRENTO,Brooklyn,40.612063195055,-73.99733114776,27600.0
85134,CAFE PHIL,Brooklyn,40.691676707527996,-73.959684839811,19300.0
85759,5C CAFE & CULTURAL CENTER,Manhattan,40.722810450571,-73.979771636457,2601.0
86148,WYCKOFF STARR,Brooklyn,40.70622399328,-73.922327616257,44700.0
86802,FOR FIVE COFFEE ROASTERS,Manhattan,40.757702401848,-73.982987977618,12500.0
88292,JULIANO'S ESPRESSO BAR,Manhattan,40.782583627131,-73.953339311533,14802.0
88840,CAFE MADELINE,Brooklyn,40.641676341765,-73.963412146362,51400.0
89188,DUNKIN' COFFEE EXPRESS,Queens,,,
89873,STARBUCKS (Fordham University),Bronx,40.860726736162,-73.889533661913,39700.0
90146,SETSUGEKKA,Manhattan,40.727356794627,-73.986683074233,3800.0
90525,COPERACO NAVY PIER,Staten Island,40.628820681268,-74.07438644758099,2100.0
91014,TEA PLUS CAFE,Queens,40.761975771322,-73.918515347394,6100.0
91721,CHIP LIC,Queens,40.750159589987994,-73.940946511455,1900.0
92124,BIRD & BRANCH,Manhattan,40.75983590387,-73.989990270584,12100.0
93136,NATUROPATHICA CHELSEA,Manhattan,40.745217495168,-73.99239601360401,9500.0
93184,CIRCLE LINE STATEN ISLAND,Manhattan,40.754482838899,-73.983259509535,9600.0
93248,MCNALLY JACKSON CAFE,Manhattan,40.723490123395,-73.996038706907,4300.0
93731,GREEN YARD CAFE,Manhattan,40.845864989567,-73.93855884993201,26300.0
93860,BAGEL VILLA,Brooklyn,40.631472263069,-74.021810996973,13000.0
95169,SPYSCAPE,Manhattan,40.765008934526,-73.982895854311,13700.0
95913,A&E Networks,Manhattan,40.752320556866,-73.972161449536,9000.0
96638,LOCALS,Queens,40.589616174896,-73.797797165844,95400.0
96742,GOTHAM COFFEE ROASTERS,Manhattan,40.739502896701005,-73.992356973645,5400.0
97394,EYES ON HUDSON CAFE,Manhattan,40.761969012586,-73.998927881281,12900.0
97431,UPHEIGHTS,Manhattan,40.855095811073,-73.929487730026,27700.0
97831,TEA AND MILK,Queens,40.759219823717,-73.926326467979,5700.0
97904,THE BALLSFIELD CAFE,Manhattan,,,
98314,IDEA COFFEE,Manhattan,40.744585756978005,-73.987372522452,5800.0
98981,MOA COFFEE,Queens,40.762684950086005,-73.912460727824,14900.0
100037,DUETSCHE BANK - CONFERENCE ROOM,Manhattan,40.70590688061,-74.00860938335,700.0
100648,LIZ'S PLACE BARNARD COLLEGE,Manhattan,40.809079508098,-73.963121086165,20500.0
101273,CUPCAKE ME!,Bronx,40.864299736469,-73.823141574911,30200.0
101570,KING'S STREET COFFEE,Manhattan,40.747627249936,-73.990443242937,10100.0
102138,GIOIOSA CAFFE EXPRESSO,Brooklyn,40.614659143903,-73.987807803593,25800.0
102752,MANON CAFE/ LEONIDAS,Manhattan,40.708538906895,-74.011040790545,700.0
102781,BOX KITE COFFEE,Manhattan,40.777917057655,-73.980029244558,15700.0
102982,CAFE VIA ESPRESSO,Queens,40.768681172712995,-73.911062890941,14100.0
103013,WINDSOR COFFEE,Brooklyn,40.649195199279,-73.97757055752,50000.0
103203,SWEET HABIT,Queens,40.757013310744,-73.91482525260899,15300.0
103637,MINI GALAXY,Queens,40.707941969227,-73.783189599895,44400.0
104055,HEARTLAND BAGELS 11,Staten Island,40.552153726732,-74.212103535805,20801.0
104332,CAFE BLERIOT,Manhattan,40.776537463958995,-73.954661441016,13800.0
104473,VARIETY COFFEE ROASTERS,Manhattan,40.745286246694995,-73.994763457199,9100.0
104509,ZABKA COFFEE,Brooklyn,40.682077130651,-73.949930613876,24500.0
104621,BAKERY DE PARIS,Queens,40.759666336139,-73.804068817228,118500.0
104873,PENNYLANE COFFEE,Manhattan,40.751576281339,-73.970382395507,9000.0
105061,O MACDONOUGH,Brooklyn,40.683919249546,-73.917381591577,37300.0
105144,THE COFFEE SHOP,Brooklyn,40.725961714924004,-73.9408814479,58900.0
105161,CAFE BORABORA,Queens,40.729209804938,-73.85989230109101,69701.0
106319,ALWAYS AND FOREVER CAFE,Brooklyn,40.681704481829,-73.958396529438,22700.0
106678,LROOM CAFE,Manhattan,40.736596338371,-73.995016734096,5400.0
106938,MAIN STREET COFFEE,Staten Island,40.510634177495,-74.248383010456,24800.0
107220,DANCING CRANE EXPRESS (Arsenal),Manhattan,40.767704518048,-73.970515990865,14300.0
107286,URO CAFE,Brooklyn,40.72256474186,-73.948767265661,49900.0
107386,DOLCE FANTASIA,Staten Island,40.626377279298,-74.130286810708,15100.0
108792,PARK VIEW CAFE,Manhattan,40.77433069441,-73.987265766397,15100.0
110176,BROOKLYN TEA,Brooklyn,40.680825399753,-73.949671967174,24500.0
110304,CAFE VINE,Queens,40.765225583213,-73.81464417836,115700.0
110533,HEDGEHOG COFFEE SHOP,Manhattan,40.721878489218,-73.989032751642,3001.0
110739,THE GOOD KIND,Manhattan,40.720217884088,-73.988816572523,3001.0
112463,STARBUCKS COFFEE #48170,Brooklyn,40.669478079688,-73.989452348555,12100.0
112771,HOTEL CHOCOLAT,Manhattan,40.752719155276,-73.974792479748,9200.0
113133,ECUA VILLA COFFEE SHOP,Bronx,40.837282645455,-73.910070961146,17702.0
114756,SPORTS CLUB OF GLENDALE,Queens,40.702470475495,-73.874306578869,63301.0
114895,HUNGRY GHOST COFFEE,Brooklyn,40.688083458079,-73.97890960555999,3300.0
115002,"S,T COFFEE",Brooklyn,40.686054526325,-73.944443342352,26500.0
115576,THE COFFEE INN,Manhattan,40.766882182177,-73.956653591586,12400.0
115745,INATESSO CAFE CASANO,Manhattan,40.706896954675,-74.01596384541,1300.0
116064,BROOKLYN PERK,Brooklyn,40.65856125966,-73.960487043635,79801.0
117007,LUV TEA,Manhattan,40.729767405059,-74.003918370771,6700.0
117265,BROOKLYN BAGEL,Brooklyn,40.698147779738996,-73.93370070080499,39100.0
118490,THE SWALLOW CAFE & ESPRESSO BAR,Brooklyn,40.705322388014004,-73.933311222353,48500.0
120503,TEA MAGIC,Manhattan,40.805347488536,-73.965821467268,19900.0
120891,TSAOCAA,Brooklyn,40.636521585454,-74.009684904629,10400.0
121276,DARKSTAR COFFEE + ESPRESSO,Manhattan,40.727782882102,-73.994660206834,5502.0
121614,SWEET MOMENT,Manhattan,40.717473630632,-73.997337732799,4100.0
121735,PRIMARY,Manhattan,40.705673126791,-74.013301757058,900.0
122319,Le Cafe Coffee,Manhattan,40.743317213144,-73.98369538346999,7200.0
123823,DIVINE CREATION COFFEE,Queens,40.658734699915,-73.780935309995,71600.0
124027,STARBUCKS COFFEE #50622,Brooklyn,40.700204881222,-73.94104502867799,28501.0
124296,JOEY BATS CAFE,Manhattan,40.719959983959,-73.98998545998,1800.0
124472,STARBUCKS COFFEE #53473,Manhattan,40.706631127508004,-74.012631080595,1300.0
125392,CAFE ANGELIQUE,Manhattan,0.0,0.0,
125587,TEAK TEAROOM AT THE CONSERVATORY,Manhattan,40.753984513583,-73.99983035853,9900.0
126442,LULA BEAN,Brooklyn,40.711886813681005,-73.941409795487,49500.0
127850,CAFE AUBURNDALE,Queens,40.757836713028,-73.78922066507201,142900.0
130005,STELLA AND FLY,Manhattan,40.778371011793,-73.948290876839,14602.0
130244,J.WALTER THOMAS CAFE,Manhattan,40.753646808324,-73.97444923675499,9200.0
132568,PITANGA,Brooklyn,40.705011417266995,-73.92323793114899,44700.0
133108,CAFE PAULETTE,Brooklyn,40.689716017003,-73.975955854498,3300.0
133395,BLACK PRESS COFFEE,Manhattan,40.742205496564004,-73.983089386167,6800.0
133826,HESPERIOS,Manhattan,40.721637442825,-73.997323135291,4100.0
134074,R&R COFFEE,Manhattan,40.709025133679,-74.005439279328,1502.0
134506,PITAYA JUICE BAR,Manhattan,40.865415994486,-73.921038248237,29300.0
134989,TOPOS BOOKSTORE CAFE,Queens,40.703728617151,-73.903734579087,55100.0
135702,THE COFFEE HOUSE,Manhattan,40.755149438423,-73.980848224473,9600.0
136299,STARBUCKS COFFEE #52530,Queens,40.768812281344,-73.791817637248,113900.0
137580,STARBUCKS #50611,Manhattan,40.772456283691,-73.98984395039899,15100.0
137983,BREAD AND BUTTER CAFE,Bronx,40.847412457784,-73.844790445769,28400.0
140591,JQK FLORAL TEA,Manhattan,40.729785706628,-73.985015655272,4000.0
140867,FLOWERS CAFE,Manhattan,40.716128241364004,-73.98946658168,1600.0
140985,WAGA,Manhattan,40.729001121128995,-73.98865273125901,3800.0
142391,Kozy Fresh,Manhattan,40.841287660475004,-73.940247287118,25100.0
143888,MATCHA N' MORE,Manhattan,40.717912790868,-73.997225884798,4100.0
145209,ROCK CW,Manhattan,40.757523134177,-73.977945432553,9600.0
146673,BOBBA HUBBA,Queens,40.745914640044,-73.89031663848,26700.0
147667,SODEXO MICRO MARKET,Manhattan,40.709422716852,-74.011102256001,1300.0
147846,HAMILTON'S,Manhattan,40.827431258382,-73.949701574598,23300.0
148961,FORDHAM POD EXPRESS AT KEATING HALL,Bronx,40.860726736162,-73.889533661913,39700.0
149724,AZIZA'S CAFE & LOUNGE,Manhattan,40.724354129268,-73.987657777705,3602.0
150524,CITY OWLETS,Queens,40.742219165151,-73.95322333957,700.0
150889,TEATIME,Queens,40.743135533347996,-73.883327365334,26902.0
151091,STARBUCKS #7860,Manhattan,40.762501364872996,-73.974286993203,11202.0
151186,COMPANION SHAKA SHAKA TIKI,Brooklyn,40.680850074213,-73.974470025207,12902.0
152726,AVE COFFEE HOUSE,Queens,40.741882258727,-73.919774204907,18300.0
154725,BOSIE,Manhattan,40.727604594791,-73.99935417539899,6500.0
155651,DOT & LINE,Brooklyn,40.683997237797,-73.983471974578,3900.0
157386,BARCLAY STREET CAFE,Manhattan,40.714058584287,-74.01158639899,2100.0
157663,PORTEÑAS,Brooklyn,40.713611547553,-73.949308039399,51300.0
158519,GLORIA JEANS COFFEE,Staten Island,40.582297419955,-74.169052592685,27702.0
158739,CREDIT SUISSE- SMALL CHANGE CAFE,Manhattan,40.740902347364,-73.987947003618,5600.0
159412,STARBUCKS COFFE #55085,Manhattan,40.752518612241,-73.993232537654,11100.0
160397,THE LATE NIGHT CAFE,Queens,40.758798938094,-73.916916561251,15500.0
161758,CAFE 212/COLUMBIA CATERING KITCHEN - ALFRED LERNER HALL,Manhattan,40.807040623702996,-73.964588806502,20300.0
162741,LITTLE BEAR PLAY CAFE,Queens,40.726821947475,-73.85337782753,71306.0
162891,PO TOI O EXPRESS,Queens,40.742038312336,-73.881319222323,27100.0
164460,AUDREY CONCERTO,Brooklyn,40.633842695505,-74.026805352593,6800.0
166572,SODEXO @ ADP CHELSEA,Manhattan,40.740332004442,-73.99612791798,8700.0
166913,STARBUCKS COFFEE #852,Manhattan,40.762327389989,-73.983466901399,13100.0
167321,CAFE IN,Queens,40.764400017632,-73.82553775605699,116100.0
168204,Kuro Kirin Expresso and Coffee,Manhattan,40.866102517499,-73.925665274008,29500.0
170924,ST JOHN'S UNIVERSITY LIBRARY CAFE   (St.Augustine Hall),Queens,40.725592918592,-73.791693405277,126700.0
172559,WORLDBEAN,Queens,40.774414029772004,-73.877293351848,33100.0
173819,COCO FRESH TEA AND JUICE,Manhattan,40.716425142794,-73.998008742158,2900.0
174987,TINY PUMPKIN,Queens,40.760845461367005,-73.765422670139,147100.0
175579,OLYMPIC CAFE,Manhattan,40.767488663890006,-73.99626712799301,13500.0
175882,Jacup's Coffee Bistro,Queens,40.733093568395,-73.89591619352,49301.0
180750,BALANCERO,Queens,40.762521826494996,-73.91830169508799,6300.0
184640,PETRIE COURT CAFE  (MET MUSEUM),Manhattan,40.778626320636,-73.96254585684599,14300.0
184968,MARKET COFFEE,Brooklyn,40.658510383839,-74.00332668335,1800.0
185284,IVA'S SWEET PARLOUR,Brooklyn,40.697069517057,-73.906715824036,43900.0
185794,BITTERSWEET,Brooklyn,40.689580749977004,-73.972515881147,18100.0
186412,POLO CAFFE,Brooklyn,40.666248744132,-73.978790374145,16700.0
186800,SINGLE ORIGIN CAFE,Brooklyn,40.686509453633,-73.989907571418,4300.0
187353,HELLO ALWAYS TEA,Manhattan,40.726734132451,-73.990745707359,3800.0
187394,STAR CAFE,Queens,40.739979766326,-73.791005913913,141700.0
187744,ZONI LANGUAGE CENTER,Manhattan,40.74916939058,-73.986339438769,7600.0
188891,DOUGLASTON COFFEE STATION,Queens,40.769149906755,-73.749266400124,148300.0
190545,DEUTSCHE BANK,Manhattan,40.758164408298995,-73.973245493521,10000.0
191605,WOW BAGEL,Queens,40.703592470134,-73.895572912866,58300.0
191654,QWNS CAFE,Queens,40.775321201276995,-73.911660561969,11500.0
192356,CoCo FRESH TEA AND JUICE,Manhattan,40.760571586789,-73.991051426489,12100.0
195697,Jack's Stir Brew,Manhattan,40.716402790178,-74.009718200782,2100.0
196262,EAST SIDE CAFE,Brooklyn,40.667245324362995,-73.952194716476,32100.0
202609,CHEESECAKE DIVA,Brooklyn,40.63268703064,-74.02727685439,6600.0
208876,CONVENE AT ONE WORLD COMMONS,Manhattan,40.713273449121,-74.012819917535,1300.0
209514,FLOATING MOUNTAIN,Manhattan,40.779221304364,-73.983069117106,15900.0
215705,BAR PATEA,Manhattan,40.721239437259996,-73.996767578975,4100.0
216432,ORCHID TEA CAFE,Brooklyn,40.644594338318,-74.003686332124,9600.0
216584,THE GRASSHOPPER,Brooklyn,40.713707620825,-73.949322394868,51300.0
221419,UTEPIA TEA,Manhattan,40.716584319876,-73.997096075351,4100.0
222600,Orens Daily Roast Coffee and Teas,Manhattan,40.775106260693995,-73.958796490557,14000.0
223065,BROOKS BROTHERS RESTAURANT,Manhattan,40.754191058909996,-73.978274995801,9400.0
225942,NY LIFE 34th FLOOR COFFEE SHOP,Manhattan,40.743015641993,-73.986402054932,5600.0
228782,FOXGLOVE COFEE BK,Brooklyn,40.684183701887996,-73.941171021252,27500.0
231046,ORIENTAL TEA/SWEET CORNER,Brooklyn,40.635110826868,-74.008953302549,11800.0
231786,MACCHIATO ESPRESSO & WINE BAR,Manhattan,40.757096240500005,-73.986193424352,11900.0
232018,CHU BUBBLE TEA,Brooklyn,40.668176816504,-73.98711668898599,13900.0
233559,SUN TEA MIX,Brooklyn,40.620719707933,-73.988577554293,24800.0
242489,Dell'Aria,Manhattan,40.794386128438,-73.941503041625,18000.0
246274,KUNST COFFEE HAUS,Queens,40.763415445333,-73.772680350068,112900.0
249165,STARBUCKS #54446,Brooklyn,40.688619913818,-73.962282900966,19300.0
256871,STARBUCKS TAXI,Manhattan,40.756556290303,-74.003808057183,9900.0
261223,HEAD HI,Brooklyn,40.697318066824,-73.971701258683,21100.0
262435,YANNI'S COFFEE,Manhattan,40.739739194905,-73.998823590435,8100.0
284953,ETIQUETTE,Brooklyn,40.710606869888004,-73.966580819211,54900.0
285790,AMICI BAR,Queens,40.708779208213,-73.863394464812,63700.0
293715,SANT AMBROEUS COFFEE BAR,Manhattan,40.766157116226,-73.963227976539,12000.0
298550,WHISTLE & FIZZ,Manhattan,40.730623710421,-73.994573383367,5900.0
301899,MAHALLA,Brooklyn,40.635594821528,-73.977643602694,48600.0
305076,LIDIA'S PLAY CAFE,Queens,40.701675995161,-73.894890681457,58300.0
314801,TEEMO BUBBLE TEA,Brooklyn,40.641274549359004,-74.017958711464,7400.0
323582,TBAAR 1st fl suite 1032,Queens,40.733840182011,-73.871577033806,68300.0
327638,OFFICE COFFEE,Manhattan,40.718837805993,-74.001093067122,4500.0
328573,STARBUCKS COFFEE #49550,Manhattan,40.757667016401,-73.985121256364,11900.0
340989,STARBUCKS COFFEE COMPANY #29854,Manhattan,40.711829780109,-74.01208739719,1300.0
345348,ATEAZ,Manhattan,40.775093370465996,-73.95377784521,13800.0
356017,BEVERLY HILLS BOBA,Manhattan,40.752739899931996,-73.983148060146,8400.0
361519,Galaxy Coffee Shop,Bronx,40.875082526723,-73.879457253055,42300.0
367326,ALO YOGA LLC,Manhattan,40.723160816428,-73.99912332473001,4900.0
373365,KITSBY CAFE,Brooklyn,40.714263799887,-73.960749688373,55100.0
374789,OUT OF OFFICE COFFEE,Brooklyn,40.708730402174,-73.96091887807201,52500.0
374984,PEP NY,Brooklyn,40.624148419519,-74.004625410465,19600.0
375545,CAFE CHRISTOPHER,Manhattan,40.734153606074,-73.999711334829,7100.0
