,DBA,BORO,Latitude,Longitude,Census Tract
2314,TANGS JIANG RESTAURANT,Manhattan,40.810999633875,-73.95240535105799,25700.0
2316,BRAND NEW HOT WOK,Brooklyn,40.625775607634,-73.928178289921,67600.0
2319,PANDA GARDEN,Queens,40.760544227678,-73.767109494341,147100.0
2325,GOLDEN IMPERIAL SEAFOOD RESTAURANT,Brooklyn,40.636630863119,-74.01454179294599,11800.0
2341,WAH MING HOUSE CHINESE RESTAURAN,Brooklyn,40.684483817906,-73.869271110847,118400.0
2351,THE ROAST,Brooklyn,40.640372835944,-74.004489616932,10800.0
2363,EXCELLENT DUMPLING HOUSE,Manhattan,40.74363388875,-73.99452540478799,9100.0
2386,13106 GRAND EVERGREEN CHINESE RESTAURANT,Queens,40.674858109855,-73.807203011619,81800.0
2390,LISA'S DUMPLINGS,Manhattan,40.766812226924,-73.982808747226,13900.0
2394,HUNAN HOUSE,Manhattan,40.762855776665,-73.975842712292,10400.0
2408,FLAMING GRILL & SUPREME BUFFET,Staten Island,40.6242923822,-74.1386654092,24700.0
2414,HOP WON EXPRESS,Manhattan,40.753177396211,-73.974189544354,9200.0
2419,WING HUA II,Brooklyn,40.643381848671,-73.97806257984999,49600.0
2428,SHI,Queens,40.745607740454,-73.957161911357,100.0
2472,TIEN LUNG CHINESE RESTAURANT,Bronx,40.887552433531,-73.860580817927,40600.0
2480,LAND OF PLENTY,Manhattan,40.760709792953,-73.96656641291601,10800.0
2494,XIN TASTE HAND PULL NOODLE,Queens,40.71874452827,-73.84133585108201,73700.0
2511,GOU BANG ZI CHICKEN,Queens,40.759777908235,-73.829235428489,85300.0
2514,NEW YONG HO,Queens,40.759115377926,-73.834139077398,87100.0
2520,GREAT DRAGON,Queens,40.674110768044,-73.798776543493,79000.0
2528,CHICKEN V,Brooklyn,40.604888349189,-73.99874674712,28400.0
2530,YUMMY CHINESE RESTAURANT,Brooklyn,40.664414945795,-73.950982026798,31900.0
2532,PANDA GARDEN QUEENS,Queens,40.74541469816,-73.90528008595,25900.0
2538,LITTLE RABBIT CHINESE RESTAURANT,Queens,40.695077822283004,-73.739942706523,59600.0
2541,TANG PAVILION,Manhattan,40.762493679864,-73.976868043238,10400.0
2543,JADE STAR KITCHEN,Brooklyn,40.616141775374,-73.993206796139,26000.0
2546,LEE CHUNG CAFE,Manhattan,40.712137763027,-73.99604299129099,800.0
2549,HOT KITCHEN,Manhattan,40.757227173071,-73.968253836704,9800.0
2554,NEW SHANGHAI CHINESE RESTAURANT,Queens,40.708074116537,-73.827027510395,13800.0
2568,MEI HAO RESTAURANT,Brooklyn,40.644325408551005,-74.000349533499,9400.0
2577,NUMBER 1 CHINESE RESTAURANT,Queens,40.757750384856,-73.862578944185,37900.0
2579,ASIAN JEWELS SEAFOOD RESTAURANT,Queens,40.75909344598,-73.834157180609,87100.0
2601,XING SHENG,Bronx,40.846140988471,-73.91889256810799,21502.0
2604,CHINA MOON,Manhattan,40.756436227556,-73.97803964149901,9400.0
2622,KING GARDEN RESTAURANT,Manhattan,40.814242079195,-73.937153925064,21200.0
2625,GOLDEN STAR KITCHEN,Brooklyn,40.667750921426,-73.895286795958,115600.0
2643,GOOD JOY,Brooklyn,40.689511682367,-73.970705753097,18100.0
2649,JOY KITCHEN,Brooklyn,40.661548051347,-73.98603666253,14900.0
2653,NEW KIM TUONG RESTAURANT,Manhattan,40.717415875069,-73.994206507578,1600.0
2654,CHINA KING EXPRESS,Queens,40.700337263919,-73.808456230516,21200.0
2681,ASIA KITCHEN,Queens,40.747818833709005,-73.87873923329701,27100.0
2695,CHUI'S GARDEN,Queens,40.709106252571004,-73.818220229935,21400.0
2699,FIVE LOAVES AND TWO FISHES,Queens,40.741595762174,-73.880699313393,48500.0
2702,JARDIN DE CHINA REST,Queens,40.750754804569,-73.870360475566,37500.0
2704,LOONG XIN ASIAN CUISINE,Bronx,40.893772302258,-73.85860006456801,42000.0
2718,PACIFIC MOON,Queens,40.751437243228004,-73.902640341496,25900.0
2741,CENTURY CHINESE FOOD,Bronx,40.867331749609,-73.867304955021,33600.0
2761,MOMO ASHI,Queens,40.760023562641,-73.82831431550801,87100.0
2774,NEW OCEAN,Manhattan,40.810803357656,-73.943280350183,22400.0
2787,ZEST SZECHUAN,Manhattan,40.752210249675,-73.98376177506199,8400.0
2793,NEW LAN KING RESTAURANT,Brooklyn,40.608629779839,-73.95732217607,55200.0
2794,HONG KONG KEI ONE,Staten Island,40.537517656586,-74.150223840325,15601.0
2803,JADE HOUSE,Manhattan,40.838256318207996,-73.938070788176,24900.0
2820,KUM KAU KITCHEN,Brooklyn,40.693356027157,-73.966737349227,19100.0
